"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDZ25","OUT017",2850.48676167499
"FDG12","OUT046",1914.09273393432
"DRB01","OUT019",1160.13428348895
"NCC43","OUT027",5355.94399274316
"FDX13","OUT019",2019.29415376126
"FDM22","OUT049",1027.4194912784
"FDJ03","OUT027",2317.9548769336
"FDU14","OUT018",3668.44605071832
"FDB33","OUT010",674.291131435925
"FDP27","OUT046",3032.53781355801
"FDO38","OUT010",-654.477477282647
"FDE28","OUT027",5130.24385774199
"FDO27","OUT035",1701.76010574717
"DRL23","OUT027",3162.38229007934
"FDS28","OUT046",973.57246140702
"FDX24","OUT013",1529.37325364479
"FDZ02","OUT035",1747.80051621883
"FDL46","OUT045",1803.90646696304
"FDS60","OUT027",4299.34299609336
"NCO06","OUT017",642.052573435652
"FDO16","OUT035",1520.07592649469
"FDC60","OUT049",1535.06575296612
"FDA48","OUT018",3184.63801789204
"FDZ36","OUT027",4450.70601787554
"FDK27","OUT045",1882.34922552595
"FDW23","OUT018",383.737070906448
"FDM14","OUT018",1493.23234952469
"FDM14","OUT013",1770.81162242869
"FDW60","OUT018",2605.62515272098
"FDE21","OUT013",1905.5631420478
"NCM42","OUT035",1871.7584763428
"FDY59","OUT010",-373.673679569859
"DRI49","OUT049",1377.38849347613
"FDT28","OUT019",524.297448685989
"FDQ22","OUT018",407.508632547465
"FDR60","OUT049",1305.57078884813
"FDC50","OUT019",-419.494297884155
"FDV24","OUT013",2450.38015664425
"DRF48","OUT010",1103.34362567488
"FDQ47","OUT046",667.572236133581
"DRN36","OUT049",1684.74511827449
"NCY06","OUT035",2159.72017302914
"FDE52","OUT035",1644.7582673826
"NCB54","OUT045",1932.1962007146
"NCF31","OUT035",2560.7106449151
"FDJ08","OUT027",4461.86155606106
"NCC07","OUT017",1781.43407625598
"NCD19","OUT027",2328.20030256116
"FDL46","OUT049",1992.35054731801
"FDM20","OUT045",3827.66580089579
"NCI06","OUT010",954.697431935546
"DRM11","OUT035",4208.56463261025
"NCH07","OUT018",2221.90692883943
"FDS23","OUT013",2080.09225593578
"FDO49","OUT018",605.5656143485
"FDS35","OUT049",1168.52730627421
"DRK39","OUT045",1277.06082025894
"DRI39","OUT049",1055.46427035554
"FDV04","OUT017",2650.08393067794
"NCN14","OUT035",3012.71277126136
"FDH08","OUT013",3691.66638391597
"FDS20","OUT046",2929.77723231909
"FDV40","OUT049",1331.99471365737
"FDZ48","OUT010",-134.605661702491
"FDS24","OUT027",2901.27597413885
"FDK44","OUT049",2870.61185353685
"FDS48","OUT045",2355.72950177916
"FDK26","OUT010",1128.13869207229
"FDD23","OUT045",2978.94114870427
"NCH54","OUT017",2652.07101000599
"NCP14","OUT010",-234.83225747989
"FDM60","OUT010",-1173.57786285118
"FDV24","OUT017",2514.80422303227
"FDH08","OUT018",3349.4503921687
"FDS12","OUT027",3452.20946349517
"FDR39","OUT027",4326.85348015756
"FDP12","OUT027",2123.07713375906
"DRF60","OUT027",5165.02327501966
"FDC09","OUT035",1848.44784534063
"FDF50","OUT018",2891.69739974225
"FDG28","OUT035",4025.66863504084
"NCE19","OUT017",990.675986567571
"NCM53","OUT010",-187.999738598044
"NCN18","OUT049",1832.12357278654
"FDF32","OUT035",3310.01013337888
"FDF11","OUT013",3851.53259009191
"DRI59","OUT049",3643.00874238647
"NCG54","OUT035",2814.57833338094
"FDM44","OUT046",1649.43669951523
"FDT57","OUT018",3452.81991508623
"FDV24","OUT046",2418.51030695726
"FDI50","OUT019",1748.17144081192
"FDS09","OUT035",1036.14865417276
"NCC31","OUT027",3904.04660850209
"FDQ07","OUT019",1601.74557859859
"FDC22","OUT017",3173.91603036606
"FDZ56","OUT046",2725.75834937911
"FDZ40","OUT019",-990.296671462588
"FDS46","OUT027",3379.062293883
"DRD24","OUT045",2194.37531583249
"FDV45","OUT017",3110.41396412937
"FDL26","OUT045",2426.86220045623
"FDA56","OUT018",1703.55867927526
"FDN27","OUT046",1905.70151174264
"FDM20","OUT049",3967.37756945802
"FDO16","OUT017",1451.73945453044
"FDL03","OUT035",3306.96835587546
"FDE58","OUT046",1874.34748579752
"FDI02","OUT027",3269.34576772839
"NCC55","OUT019",-1257.2597545826
"FDR03","OUT018",3039.41180880809
"FDB14","OUT017",1624.14290575957
"FDR45","OUT013",3811.88313648561
"NCN07","OUT017",2147.35798348481
"FDM51","OUT019",-192.142768493795
"FDT52","OUT027",5346.70711478862
"FDL26","OUT046",2472.76079176587
"NCZ42","OUT046",3754.09635190986
"DRI47","OUT019",445.401964671388
"FDW40","OUT013",2328.35321735478
"FDN34","OUT046",2750.85119876661
"FDS01","OUT035",2991.47721985476
"NCG55","OUT045",1769.81515815821
"FDC11","OUT035",1534.68848104633
"FDX35","OUT018",3339.99640876866
"NCB06","OUT046",2538.19064527358
"FDR09","OUT019",2181.592148425
"FDC53","OUT017",1670.42739495616
"FDY45","OUT013",4050.83005300414
"FDA22","OUT010",783.762395902386
"FDE02","OUT035",1660.02917884362
"FDW21","OUT045",1609.13525013343
"FDV34","OUT046",1257.7193283136
"FDS59","OUT049",1896.91239999463
"NCW17","OUT017",2118.03423433494
"NCK54","OUT046",1856.37372680415
"FDG17","OUT019",1998.75627658025
"FDG35","OUT017",2913.87011866413
"FDD08","OUT010",-1224.18471422802
"NCO07","OUT017",3422.00483121169
"FDJ10","OUT010",315.245702066644
"FDW36","OUT017",1768.75952359176
"FDW21","OUT010",-211.630723952726
"FDY19","OUT017",1998.04714517489
"DRE03","OUT013",832.782798930143
"NCC55","OUT049",725.265979820056
"FDH52","OUT010",-799.499519495633
"FDO09","OUT017",4287.75861641945
"FDU43","OUT045",3761.07523927746
"FDX09","OUT010",891.002811411119
"FDH40","OUT019",-517.676932536936
"FDW58","OUT017",1786.51632709717
"FDC47","OUT017",3671.40634290255
"NCR41","OUT035",1643.63676875839
"DRG49","OUT035",3983.89858487418
"FDC52","OUT027",3949.66222451927
"FDY13","OUT046",1226.25649898241
"FDY35","OUT013",838.534139424973
"FDI35","OUT017",2997.5317212517
"NCU18","OUT049",2341.87635164923
"FDY33","OUT018",2290.09935592171
"FDC15","OUT027",3951.36541806388
"FDU01","OUT049",3114.16464827789
"NCU42","OUT046",2693.49963595422
"NCV29","OUT018",2533.47913550922
"NCY30","OUT017",2992.26810034657
"FDQ46","OUT049",1877.20218671755
"FDG58","OUT027",3944.66463070445
"FDK33","OUT017",3480.28607122246
"NCD07","OUT045",1757.3517210994
"NCX29","OUT027",3731.50680387254
"NCT42","OUT013",2388.489468635
"DRN59","OUT035",908.012174312505
"FDI44","OUT035",1425.09472933204
"FDA45","OUT049",2912.54037452718
"FDP31","OUT045",1048.19881456422
"FDY01","OUT046",1862.38908003595
"FDT09","OUT018",1884.70476551746
"DRH03","OUT027",2978.85083267809
"FDA36","OUT018",2702.75834158934
"NCF31","OUT017",2532.33592608224
"FDG14","OUT049",2562.90328560738
"FDG28","OUT027",5355.51650092072
"FDU14","OUT049",4047.70801715137
"FDY47","OUT019",240.759379640126
"FDI56","OUT049",1555.44047634916
"DRD01","OUT013",1000.1123766545
"FDM22","OUT046",965.489030882241
"FDH33","OUT013",734.670308188561
"DRZ24","OUT013",1903.69343080003
"NCQ38","OUT046",1675.72562500303
"FDO16","OUT027",2816.03295904712
"FDU07","OUT027",3849.13157841145
"NCB07","OUT013",3086.94252504673
"FDU48","OUT045",2037.23430649006
"NCM43","OUT045",2556.43370971439
"FDR31","OUT010",477.98352958481
"DRK49","OUT018",421.023640419339
"NCI30","OUT010",1930.74362167685
"DRD60","OUT017",2980.64572791023
"NCG19","OUT046",3668.70076229256
"FDH12","OUT035",1800.28936005484
"FDM32","OUT035",1637.87653433128
"FDM27","OUT035",2669.84353665779
"NCU53","OUT027",4071.17019904517
"NCQ18","OUT046",1555.1507440347
"FDS10","OUT013",2886.24946045161
"FDB33","OUT027",3985.63465901376
"FDI12","OUT013",1449.02285860147
"NCW42","OUT013",3496.74953498153
"NCC06","OUT018",1748.47456612287
"FDW02","OUT017",2161.16586594451
"NCD43","OUT017",1755.62021451539
"FDM57","OUT018",1103.02741834027
"FDA58","OUT017",3822.80466433021
"FDK56","OUT046",2946.20558733857
"FDP52","OUT045",3621.38358782482
"FDW20","OUT018",1696.51447262067
"FDS52","OUT049",1718.87874489482
"NCT29","OUT018",1604.57849120499
"NCL54","OUT013",2810.230795855
"FDC05","OUT045",3116.73504465694
"FDF34","OUT035",3317.99013239047
"FDP03","OUT027",3479.64689144538
"FDD32","OUT010",-489.887042821072
"FDZ10","OUT045",1968.12766536725
"FDZ40","OUT035",1048.65494328795
"FDD51","OUT018",462.182049649054
"NCY30","OUT019",948.622122522817
"FDP58","OUT017",3506.7560671491
"FDV49","OUT017",4262.65328171446
"FDY24","OUT019",-1005.76846766645
"NCO55","OUT017",1782.93619170714
"FDR13","OUT017",2010.88174008239
"FDS51","OUT017",1141.75674263897
"FDP26","OUT045",1607.56810914612
"NCB54","OUT027",3477.28920126104
"FDF32","OUT017",3238.52709241665
"FDN31","OUT018",2735.45061990607
"DRM48","OUT017",705.317916019874
"FDN20","OUT049",2810.25335193157
"DRL01","OUT046",3709.552101269
"FDV56","OUT049",1874.82755735131
"DRH13","OUT027",3170.12164787245
"FDA03","OUT017",2492.57354212518
"FDF47","OUT027",4969.83250519234
"FDX32","OUT046",2398.88225093506
"FDX57","OUT049",1690.97478857415
"NCA30","OUT045",2923.59587436701
"FDO49","OUT013",915.483219622243
"FDL04","OUT019",-232.40188105522
"DRM48","OUT035",764.543234577038
"FDR16","OUT013",3414.15892317914
"NCC19","OUT018",2747.59638379579
"NCE42","OUT045",3632.53933582533
"FDY24","OUT017",1041.33743621782
"FDH19","OUT049",2907.52634004973
"FDJ46","OUT013",2795.89543021097
"FDN45","OUT010",1626.36343677576
"FDY08","OUT035",2419.31209646738
"FDZ37","OUT035",1591.5354282075
"NCT30","OUT045",704.734587841575
"DRY23","OUT018",458.644368532095
"NCZ30","OUT018",1642.11627136377
"FDC44","OUT018",1518.02196859187
"FDB45","OUT035",1836.95026006693
"FDY04","OUT013",2681.58086202386
"FDM27","OUT046",2487.0310788059
"FDZ43","OUT017",3952.70318348701
"FDT39","OUT019",589.750902876405
"NCC06","OUT019",105.25652821261
"FDL15","OUT027",3918.79985169617
"FDL57","OUT017",4190.43948897024
"FDU08","OUT046",1608.84259999942
"FDK40","OUT017",4260.03138183077
"FDQ12","OUT010",1725.10659207258
"FDS48","OUT017",2529.92264433053
"FDP09","OUT045",3293.17159167387
"FDW21","OUT049",1739.6103104866
"FDY25","OUT035",3029.65813887555
"DRE13","OUT017",1481.61809881235
"FDV43","OUT019",-1166.53355903065
"FDD22","OUT045",1713.77520690852
"FDM46","OUT019",-440.384166705345
"NCO30","OUT010",1036.13094073507
"FDM25","OUT046",2827.62600944848
"NCN41","OUT049",2027.39315550746
"FDU24","OUT045",1463.0995400235
"FDZ50","OUT046",2977.2016651971
"FDP45","OUT013",4033.42435303886
"NCM54","OUT045",1920.20778188712
"FDW10","OUT019",891.955160495642
"FDP20","OUT017",2148.70744084836
"FDK32","OUT046",2480.93220164982
"FDN52","OUT049",1537.05834172732
"FDM58","OUT045",1750.81935678826
"FDZ46","OUT027",3215.96833117207
"NCA18","OUT018",1564.98382913154
"FDD35","OUT046",1954.78133203388
"NCK31","OUT035",953.643598688685
"FDI40","OUT027",3087.17355887059
"FDT50","OUT019",-292.415857066444
"NCT06","OUT046",2615.69442580092
"FDT31","OUT035",3149.7030556202
"FDT45","OUT049",982.505787757748
"FDT13","OUT045",2921.51780653241
"FDO50","OUT045",1398.85951839112
"NCU18","OUT010",342.041157611562
"NCR54","OUT049",3159.83375071605
"NCO18","OUT018",2542.28474395302
"FDU09","OUT045",913.323781499727
"FDT13","OUT018",2712.42819551542
"FDE09","OUT046",1818.21892164064
"NCK53","OUT019",-293.377134793396
"FDG45","OUT049",3464.16364411859
"DRH15","OUT035",895.065558708723
"FDO21","OUT019",1698.37064193254
"FDD14","OUT027",4335.66975371647
"FDC09","OUT046",1712.94787811661
"FDH45","OUT027",2224.60361633118
"FDV32","OUT046",1080.71073936263
"FDG12","OUT035",2094.70898336213
"FDS32","OUT013",2340.5440000296
"NCL55","OUT018",3646.40904288032
"DRE01","OUT035",3943.94324452497
"DRE15","OUT049",1357.7315590789
"NCL42","OUT045",3802.77917203328
"FDP31","OUT013",1113.70017150818
"FDN33","OUT018",1255.01275453978
"FDZ59","OUT046",2670.19023244936
"FDE45","OUT010",960.941525005545
"FDJ07","OUT013",1937.82952335829
"FDQ45","OUT018",2709.02315143372
"FDM33","OUT027",4899.76122896589
"FDO15","OUT010",-593.120419072405
"FDM46","OUT013",1496.42285872126
"FDR03","OUT045",3253.11326508836
"FDY49","OUT018",2431.1145280037
"FDQ60","OUT045",1862.08727471871
"FDW10","OUT049",2899.53608582406
"FDO51","OUT049",907.827610272936
"FDJ40","OUT018",1506.04033734051
"FDS20","OUT018",2633.23206569585
"FDU45","OUT013",1872.48461984399
"FDV02","OUT035",2854.18460182782
"FDN09","OUT046",3826.5266447603
"NCM55","OUT027",4387.16358328675
"FDN23","OUT018",2091.80246196721
"FDY31","OUT010",449.472631840795
"FDW03","OUT010",-125.014940501436
"FDD14","OUT046",2900.23261704062
"FDV23","OUT017",2101.33047589587
"DRI03","OUT045",2746.71418414578
"FDN13","OUT035",1726.43072981358
"FDF45","OUT027",2499.88131653595
"FDU46","OUT035",1606.42455859262
"FDB57","OUT049",3665.55796697477
"FDV12","OUT049",1735.47406897817
"FDQ58","OUT013",2460.07697805477
"NCA18","OUT017",1925.56412163989
"FDH52","OUT049",1153.58719554853
"FDM24","OUT018",2164.97110534575
"NCP43","OUT027",4310.4119056432
"NCO18","OUT019",900.997736753901
"FDM32","OUT017",1571.82216241862
"NCL07","OUT017",734.72485508554
"FDK03","OUT013",4061.1320581809
"FDP59","OUT017",1793.56427969373
"FDQ24","OUT049",4036.42962550037
"FDQ16","OUT018",1478.30202616549
"FDU44","OUT013",2648.92852612929
"FDH28","OUT010",-1207.39773161352
"FDV28","OUT019",-1272.71156461241
"FDM22","OUT045",881.55195503892
"FDR56","OUT046",3161.92806668452
"FDV39","OUT049",3242.47157275294
"FDU37","OUT019",-567.480146797329
"FDQ11","OUT010",2197.53436763705
"FDX02","OUT045",3474.50883451787
"NCS42","OUT018",1184.39334104735
"FDY57","OUT027",2997.91683333415
"FDB21","OUT049",3894.95221224893
"FDE28","OUT017",3750.3031813976
"FDQ55","OUT017",1973.30232803589
"FDA48","OUT049",3595.04295033035
"FDZ19","OUT045",2718.66054287909
"NCC43","OUT045",3873.88236670614
"NCV18","OUT046",1296.19666442076
"NCA42","OUT018",2245.77914314423
"FDY45","OUT046",4044.82248959421
"NCC30","OUT045",2765.55003520195
"FDM57","OUT013",1446.84539606081
"FDL09","OUT010",784.001666004824
"FDB09","OUT027",3444.26606792061
"FDT44","OUT035",2037.16896517132
"NCT06","OUT027",4048.71596421935
"FDX26","OUT049",3015.94503307065
"FDK32","OUT013",2443.05378036784
"DRA12","OUT046",2296.36855721048
"FDO46","OUT010",1149.94172366967
"FDE52","OUT013",1487.25508401217
"NCH42","OUT045",3544.9373464531
"FDV08","OUT035",875.884746809071
"FDB47","OUT018",3047.29513380855
"FDC28","OUT010",-127.422033524735
"FDD22","OUT046",1813.54470991945
"FDS07","OUT027",3287.83227892243
"DRI13","OUT045",3362.56006856503
"FDG32","OUT018",3224.77310064923
"FDU14","OUT017",4054.87065412242
"FDD28","OUT019",-920.617474218761
"NCP41","OUT017",1836.56774615823
"FDS08","OUT049",2895.28729864661
"FDX47","OUT045",2514.71374159007
"FDC53","OUT019",-265.642063413434
"FDQ19","OUT035",4001.79662504568
"FDL14","OUT045",2464.298769563
"FDM33","OUT019",1564.40074530643
"FDA51","OUT045",1775.29509100552
"FDZ27","OUT018",560.285208322572
"FDT04","OUT046",682.710368993774
"DRC13","OUT049",2120.79411806846
"FDR16","OUT027",4869.23772827819
"FDQ03","OUT027",5216.56791226601
"FDE38","OUT035",2822.31740281409
"DRH23","OUT027",2362.08326929161
"FDT11","OUT019",1151.45744629067
"FDD09","OUT035",3021.53177454661
"FDR40","OUT045",1318.25074380772
"FDX07","OUT017",3080.85188694765
"FDR07","OUT035",1706.70802820883
"FDA51","OUT017",1954.39078048372
"FDT59","OUT019",1760.27045993042
"FDF20","OUT017",3214.7826360592
"FDR13","OUT045",1819.37597995216
"FDY26","OUT049",3475.78486406125
"FDW04","OUT017",2206.96586399956
"FDK52","OUT017",3674.56758569848
"FDN60","OUT049",2601.12860213679
"FDM09","OUT019",859.554972572799
"FDP46","OUT049",1510.17423933583
"FDB50","OUT019",-646.232497957011
"NCQ29","OUT049",4128.3623032065
"FDP16","OUT027",5313.87977131817
"FDX33","OUT018",2326.16225423374
"FDP07","OUT010",1203.74327863804
"FDN22","OUT046",3982.21949016327
"FDF39","OUT049",4270.54475295499
"FDS21","OUT017",1155.79840860284
"NCM42","OUT013",1725.02705357593
"FDK50","OUT019",726.084216124756
"DRF13","OUT027",3801.67548864107
"FDH35","OUT018",2340.02982366688
"FDP60","OUT018",1319.76451382058
"DRJ49","OUT027",3517.72795631178
"NCT42","OUT019",468.031337515099
"FDE38","OUT049",2774.48750303548
"FDI04","OUT049",3286.30253177062
"NCH54","OUT045",2432.90068276014
"FDT56","OUT049",1111.60541741954
"DRD15","OUT018",3386.4923757086
"FDV58","OUT013",3094.32442127893
"FDP21","OUT049",3119.3402029381
"FDH05","OUT013",3732.35973706291
"FDR10","OUT027",4039.76017028824
"NCP06","OUT045",2310.43250003676
"FDF33","OUT049",1818.76542465648
"DRK37","OUT013",3018.12279875803
"DRH49","OUT045",1299.47001156456
"FDT58","OUT013",2695.4327697981
"FDD41","OUT018",1428.86228866657
"FDP40","OUT018",1533.63482955465
"FDM51","OUT027",3137.33684327316
"FDO45","OUT010",-450.652172448048
"FDW33","OUT010",-204.720789263938
"FDY24","OUT045",864.29851727934
"FDB10","OUT010",1843.4411454808
"FDM40","OUT035",2395.90612145979
"NCI06","OUT017",2955.91487214364
"FDW12","OUT019",458.143727094852
"FDX48","OUT027",3972.15588882026
"NCW05","OUT027",3115.16335780972
"FDX27","OUT017",1671.09943292695
"DRM37","OUT045",3066.79378081998
"FDA38","OUT045",3741.32205919515
"FDR36","OUT046",720.112454262885
"FDZ45","OUT046",3159.1475406307
"FDG05","OUT017",2670.2352034956
"FDK28","OUT013",4092.65712242408
"FDV47","OUT045",1334.39309303834
"FDN21","OUT045",2498.77148174065
"FDP20","OUT027",3515.37962691876
"FDI35","OUT045",2833.73562890019
"DRY23","OUT013",695.823908037286
"FDA56","OUT017",2078.0056197445
"FDB09","OUT013",2001.53754120838
"NCO26","OUT027",3288.35493541905
"FDQ49","OUT018",2283.51481231264
"FDI52","OUT027",3386.38155110995
"FDZ44","OUT027",3335.83874237629
"FDZ09","OUT018",2336.73092565921
"FDY03","OUT049",1950.55709512114
"NCG42","OUT017",2144.15719797055
"DRI13","OUT027",4889.14082751173
"FDQ32","OUT013",2083.33404804839
"FDW16","OUT035",1653.56069146308
"FDU27","OUT046",827.707426508433
"FDR28","OUT010",759.646024097521
"FDQ49","OUT010",693.345744927802
"FDS37","OUT046",1865.7214659425
"FDW26","OUT018",3242.78830245317
"FDX12","OUT018",3568.34615994305
"NCP06","OUT013",2422.02967570961
"FDW45","OUT010",442.239787108001
"NCN30","OUT049",1599.62604214756
"FDN24","OUT049",970.052299866422
"NCL41","OUT027",1999.29538680722
"FDR02","OUT019",-121.321402701287
"FDD09","OUT010",1008.15056272839
"FDS33","OUT010",-460.331702647792
"FDU22","OUT045",1836.09833917298
"FDI53","OUT013",2649.79780358342
"DRH01","OUT049",2878.35737143812
"FDX32","OUT013",2367.65845222427
"NCP30","OUT018",383.559834646823
"FDB60","OUT045",3054.46806267611
"FDB14","OUT049",1630.88886430889
"NCP02","OUT035",1081.69128021751
"FDJ10","OUT017",2382.9143216411
"FDG34","OUT046",1820.04450072604
"NCB18","OUT017",1496.59812564752
"FDM16","OUT049",1351.43281801141
"FDW25","OUT018",1087.38451864069
"FDB35","OUT010",-385.242190221973
"DRN11","OUT013",2297.34446653544
"FDF41","OUT019",1983.2218865274
"FDH16","OUT045",1361.62061134559
"NCQ50","OUT018",3058.14794747029
"DRH23","OUT018",638.4528181799
"DRJ37","OUT013",2452.67032318153
"DRJ24","OUT027",4365.37499217674
"FDY16","OUT035",3094.15014285565
"FDQ27","OUT045",1677.74278648817
"FDZ33","OUT045",2308.64468114462
"FDF29","OUT045",2075.07978582649
"FDA08","OUT049",2755.84656197342
"FDG31","OUT046",1093.88172973108
"FDE34","OUT019",1051.19000507892
"NCR30","OUT027",2619.03830369651
"FDV33","OUT035",4249.52646716457
"DRZ24","OUT018",1624.20882094579
"NCL54","OUT035",2875.39528446849
"FDR12","OUT049",2899.29613586481
"NCC54","OUT046",3780.40711412195
"DRN59","OUT013",796.937207183032
"FDX50","OUT019",-128.957276929685
"FDV31","OUT027",4288.09480638668
"NCA29","OUT027",4182.58798578921
"FDW60","OUT049",2963.65661183252
"FDX08","OUT017",3022.69862126488
"DRD49","OUT013",3721.7663501364
"FDD33","OUT046",3650.94977327852
"FDW35","OUT013",770.221996672769
"FDJ36","OUT017",1777.42257957217
"FDV51","OUT035",2814.065364164
"FDW36","OUT046",1710.88281594108
"FDH35","OUT046",2644.27487804969
"NCS30","OUT027",3494.30726902961
"FDN49","OUT017",796.893305375897
"FDL08","OUT018",3606.77568055712
"FDI09","OUT013",3846.68507495402
"FDP19","OUT018",1765.79432805238
"FDU21","OUT010",-1281.86339564787
"NCP41","OUT045",1643.512661144
"FDY10","OUT013",1830.03399472827
"FDP12","OUT018",395.049928583503
"NCN26","OUT049",1928.33293767692
"FDK44","OUT013",2787.89007170191
"FDC28","OUT049",1841.51613787167
"FDJ41","OUT027",5592.83523629493
"NCT29","OUT035",2081.26099051788
"NCH42","OUT019",1686.42561096278
"FDU60","OUT018",2430.61304917238
"FDS02","OUT045",3038.6473782178
"FDC51","OUT046",2029.89958437539
"FDU03","OUT013",2979.64496479332
"FDX39","OUT045",3336.76439527779
"NCY05","OUT010",-1286.25942561744
"NCL06","OUT027",5504.46488850093
"FDD32","OUT035",1495.17349611587
"NCN41","OUT045",1867.67485090028
"NCX53","OUT049",2352.43091864799
"FDU57","OUT019",534.943211967273
"FDQ23","OUT046",1691.50393444882
"FDQ52","OUT045",3842.63222124468
"FDC14","OUT045",670.606891828304
"FDY09","OUT035",2965.66212609119
"FDQ28","OUT045",2481.90588403077
"FDV25","OUT046",3479.50279830038
"FDJ07","OUT035",2016.85336154606
"DRB25","OUT049",1782.97380359482
"FDK52","OUT019",1650.2861241852
"FDY52","OUT027",2500.43332080203
"FDB28","OUT046",3148.85672182243
"FDT36","OUT035",755.068506247325
"FDV25","OUT017",3608.96891965255
"NCN07","OUT027",3499.38607992154
"FDC57","OUT017",3224.06547295381
"FDQ03","OUT018",3499.25020705451
"FDU23","OUT017",2787.25638403432
"NCX41","OUT035",3483.3419852687
"NCD06","OUT035",894.764679085334
"FDW08","OUT045",1618.72524513977
"NCU29","OUT017",2410.36073440593
"NCE06","OUT013",2567.98771517544
"FDV52","OUT010",5.22893996068635
"FDB02","OUT017",2963.35095412996
"NCR18","OUT045",649.852819586611
"FDK16","OUT049",1602.33933275119
"NCQ29","OUT010",2129.81142034952
"FDZ01","OUT019",-176.769834788316
"FDW27","OUT035",2685.84988842686
"FDD17","OUT018",3475.24621898192
"FDW39","OUT013",2899.81396476617
"DRH59","OUT045",1112.46008062442
"FDS52","OUT013",1672.27922196696
"FDU40","OUT027",4551.82483705819
"NCF54","OUT013",2772.63584582718
"FDH46","OUT045",1631.53455097077
"NCP14","OUT049",1718.3049908569
"FDH50","OUT049",3064.95834668161
