"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRG49","OUT035",0.5
"FDC52","OUT027",0.5
"FDY13","OUT046",0.5
"FDY35","OUT013",0.5
"FDI35","OUT017",0.5
"NCU18","OUT049",0.5
"FDY33","OUT018",0.5
"FDC15","OUT027",0.5
"FDU01","OUT049",0.5
"NCU42","OUT046",0.5
"NCV29","OUT018",0.5
"NCY30","OUT017",0.5
"FDQ46","OUT049",0.5
"FDG58","OUT027",0.5
"FDK33","OUT017",0.5
"NCD07","OUT045",0.5
"NCX29","OUT027",0.5
"NCT42","OUT013",0.5
"DRN59","OUT035",0.5
"FDI44","OUT035",0.5
"FDA45","OUT049",0.5
"FDP31","OUT045",0.5
"FDY01","OUT046",0.5
"FDT09","OUT018",0.5
"DRH03","OUT027",0.5
"FDA36","OUT018",0.5
"NCF31","OUT017",0.5
"FDG14","OUT049",0.5
"FDG28","OUT027",0.5
"FDU14","OUT049",0.5
"FDY47","OUT019",0.5
"FDI56","OUT049",0.5
"DRD01","OUT013",0.5
"FDM22","OUT046",0.5
"FDH33","OUT013",0.5
"DRZ24","OUT013",0.5
"NCQ38","OUT046",0.5
"FDO16","OUT027",0.5
"FDU07","OUT027",0.5
"NCB07","OUT013",0.5
"FDU48","OUT045",0.5
"NCM43","OUT045",0.5
"FDR31","OUT010",0.5
"DRK49","OUT018",0.5
"NCI30","OUT010",0.5
"DRD60","OUT017",0.5
"NCG19","OUT046",0.5
"FDH12","OUT035",0.5
"FDM32","OUT035",0.5
"FDM27","OUT035",0.5
"NCU53","OUT027",0.5
"NCQ18","OUT046",0.5
"FDS10","OUT013",0.5
"FDB33","OUT027",0.5
"FDI12","OUT013",0.5
"NCW42","OUT013",0.5
"NCC06","OUT018",0.5
"FDW02","OUT017",0.5
"NCD43","OUT017",0.5
"FDM57","OUT018",0.5
"FDA58","OUT017",0.5
"FDK56","OUT046",0.5
"FDP52","OUT045",0.5
"FDW20","OUT018",0.5
"FDS52","OUT049",0.5
"NCT29","OUT018",0.5
"NCL54","OUT013",0.5
"FDC05","OUT045",0.5
"FDF34","OUT035",0.5
"FDP03","OUT027",0.5
"FDD32","OUT010",0.5
"FDZ10","OUT045",0.5
"FDZ40","OUT035",0.5
"FDD51","OUT018",0.5
"NCY30","OUT019",0.5
"FDP58","OUT017",0.5
"FDV49","OUT017",0.5
"FDY24","OUT019",0.5
"NCO55","OUT017",0.5
"FDR13","OUT017",0.5
"FDS51","OUT017",0.5
"FDP26","OUT045",0.5
"NCB54","OUT027",0.5
"FDF32","OUT017",0.5
"FDN31","OUT018",0.5
"DRM48","OUT017",0.5
"FDN20","OUT049",0.5
"DRL01","OUT046",0.5
"FDV56","OUT049",0.5
"DRH13","OUT027",0.5
"FDA03","OUT017",0.5
"FDF47","OUT027",0.5
"FDX32","OUT046",0.5
"FDX57","OUT049",0.5
"NCA30","OUT045",0.5
"FDO49","OUT013",0.5
"FDL04","OUT019",0.5
"DRM48","OUT035",0.5
"FDR16","OUT013",0.5
"NCC19","OUT018",0.5
"NCE42","OUT045",0.5
"FDY24","OUT017",0.5
"FDH19","OUT049",0.5
"FDJ46","OUT013",0.5
"FDN45","OUT010",0.5
"FDY08","OUT035",0.5
"FDZ37","OUT035",0.5
"NCT30","OUT045",0.5
"DRY23","OUT018",0.5
"NCZ30","OUT018",0.5
"FDC44","OUT018",0.5
"FDB45","OUT035",0.5
"FDY04","OUT013",0.5
"FDM27","OUT046",0.5
"FDZ43","OUT017",0.5
"FDT39","OUT019",0.5
"NCC06","OUT019",0.5
"FDL15","OUT027",0.5
"FDL57","OUT017",0.5
"FDU08","OUT046",0.5
"FDK40","OUT017",0.5
"FDQ12","OUT010",0.5
"FDS48","OUT017",0.5
"FDP09","OUT045",0.5
"FDW21","OUT049",0.5
"FDY25","OUT035",0.5
"DRE13","OUT017",0.5
"FDV43","OUT019",0.5
"FDD22","OUT045",0.5
"FDM46","OUT019",0.5
"NCO30","OUT010",0.5
"FDM25","OUT046",0.5
"NCN41","OUT049",0.5
"FDU24","OUT045",0.5
"FDZ50","OUT046",0.5
"FDP45","OUT013",0.5
"NCM54","OUT045",0.5
"FDW10","OUT019",0.5
"FDP20","OUT017",0.5
"FDK32","OUT046",0.5
"FDN52","OUT049",0.5
"FDM58","OUT045",0.5
"FDZ46","OUT027",0.5
"NCA18","OUT018",0.5
"FDD35","OUT046",0.5
"NCK31","OUT035",0.5
"FDI40","OUT027",0.5
"FDT50","OUT019",0.5
"NCT06","OUT046",0.5
"FDT31","OUT035",0.5
"FDT45","OUT049",0.5
"FDT13","OUT045",0.5
"FDO50","OUT045",0.5
"NCU18","OUT010",0.5
"NCR54","OUT049",0.5
"NCO18","OUT018",0.5
"FDU09","OUT045",0.5
"FDT13","OUT018",0.5
"FDE09","OUT046",0.5
"NCK53","OUT019",0.5
"FDG45","OUT049",0.5
"DRH15","OUT035",0.5
"FDO21","OUT019",0.5
"FDD14","OUT027",0.5
"FDC09","OUT046",0.5
"FDH45","OUT027",0.5
"FDV32","OUT046",0.5
"FDG12","OUT035",0.5
"FDS32","OUT013",0.5
"NCL55","OUT018",0.5
"DRE01","OUT035",0.5
"DRE15","OUT049",0.5
"NCL42","OUT045",0.5
"FDP31","OUT013",0.5
"FDN33","OUT018",0.5
"FDZ59","OUT046",0.5
"FDE45","OUT010",0.5
"FDJ07","OUT013",0.5
"FDQ45","OUT018",0.5
"FDM33","OUT027",0.5
"FDO15","OUT010",0.5
"FDM46","OUT013",0.5
"FDR03","OUT045",0.5
"FDY49","OUT018",0.5
"FDQ60","OUT045",0.5
"FDW10","OUT049",0.5
"FDO51","OUT049",0.5
"FDJ40","OUT018",0.5
"FDS20","OUT018",0.5
"FDU45","OUT013",0.5
"FDV02","OUT035",0.5
"FDN09","OUT046",0.5
"NCM55","OUT027",0.5
"FDN23","OUT018",0.5
"FDY31","OUT010",0.5
"FDW03","OUT010",0.5
"FDD14","OUT046",0.5
"FDV23","OUT017",0.5
"DRI03","OUT045",0.5
"FDN13","OUT035",0.5
"FDF45","OUT027",0.5
"FDU46","OUT035",0.5
"FDB57","OUT049",0.5
"FDV12","OUT049",0.5
"FDQ58","OUT013",0.5
"NCA18","OUT017",0.5
"FDH52","OUT049",0.5
"FDM24","OUT018",0.5
"NCP43","OUT027",0.5
"NCO18","OUT019",0.5
"FDM32","OUT017",0.5
"NCL07","OUT017",0.5
"FDK03","OUT013",0.5
"FDP59","OUT017",0.5
"FDQ24","OUT049",0.5
"FDQ16","OUT018",0.5
"FDU44","OUT013",0.5
"FDH28","OUT010",0.5
"FDV28","OUT019",0.5
"FDM22","OUT045",0.5
"FDR56","OUT046",0.5
"FDV39","OUT049",0.5
"FDU37","OUT019",0.5
"FDQ11","OUT010",0.5
"FDX02","OUT045",0.5
"NCS42","OUT018",0.5
"FDY57","OUT027",0.5
"FDB21","OUT049",0.5
"FDE28","OUT017",0.5
"FDQ55","OUT017",0.5
"FDA48","OUT049",0.5
"FDZ19","OUT045",0.5
"NCC43","OUT045",0.5
"NCV18","OUT046",0.5
"NCA42","OUT018",0.5
"FDY45","OUT046",0.5
"NCC30","OUT045",0.5
"FDM57","OUT013",0.5
"FDL09","OUT010",0.5
"FDB09","OUT027",0.5
"FDT44","OUT035",0.5
"NCT06","OUT027",0.5
"FDX26","OUT049",0.5
"FDK32","OUT013",0.5
"DRA12","OUT046",0.5
"FDO46","OUT010",0.5
"FDE52","OUT013",0.5
"NCH42","OUT045",0.5
"FDV08","OUT035",0.5
"FDB47","OUT018",0.5
"FDC28","OUT010",0.5
"FDD22","OUT046",0.5
"FDS07","OUT027",0.5
"DRI13","OUT045",0.5
"FDG32","OUT018",0.5
"FDU14","OUT017",0.5
"FDD28","OUT019",0.5
"NCP41","OUT017",0.5
"FDS08","OUT049",0.5
"FDX47","OUT045",0.5
"FDC53","OUT019",0.5
"FDQ19","OUT035",0.5
"FDL14","OUT045",0.5
"FDM33","OUT019",0.5
"FDA51","OUT045",0.5
"FDZ27","OUT018",0.5
"FDT04","OUT046",0.5
"DRC13","OUT049",0.5
"FDR16","OUT027",0.5
"FDQ03","OUT027",0.5
"FDE38","OUT035",0.5
"DRH23","OUT027",0.5
"FDT11","OUT019",0.5
"FDD09","OUT035",0.5
"FDR40","OUT045",0.5
"FDX07","OUT017",0.5
"FDR07","OUT035",0.5
"FDA51","OUT017",0.5
"FDT59","OUT019",0.5
"FDF20","OUT017",0.5
"FDR13","OUT045",0.5
"FDY26","OUT049",0.5
"FDW04","OUT017",0.5
"FDK52","OUT017",0.5
"FDN60","OUT049",0.5
"FDM09","OUT019",0.5
"FDP46","OUT049",0.5
"FDB50","OUT019",0.5
"NCQ29","OUT049",0.5
"FDP16","OUT027",0.5
"FDX33","OUT018",0.5
"FDP07","OUT010",0.5
"FDN22","OUT046",0.5
"FDF39","OUT049",0.5
"FDS21","OUT017",0.5
"NCM42","OUT013",0.5
"FDK50","OUT019",0.5
"DRF13","OUT027",0.5
"FDH35","OUT018",0.5
"FDP60","OUT018",0.5
"DRJ49","OUT027",0.5
"NCT42","OUT019",0.5
"FDE38","OUT049",0.5
"FDI04","OUT049",0.5
"NCH54","OUT045",0.5
"FDT56","OUT049",0.5
"DRD15","OUT018",0.5
"FDV58","OUT013",0.5
"FDP21","OUT049",0.5
"FDH05","OUT013",0.5
"FDR10","OUT027",0.5
"NCP06","OUT045",0.5
"FDF33","OUT049",0.5
"DRK37","OUT013",0.5
"DRH49","OUT045",0.5
"FDT58","OUT013",0.5
"FDD41","OUT018",0.5
"FDP40","OUT018",0.5
"FDM51","OUT027",0.5
"FDO45","OUT010",0.5
"FDW33","OUT010",0.5
"FDY24","OUT045",0.5
"FDB10","OUT010",0.5
"FDM40","OUT035",0.5
"NCI06","OUT017",0.5
"FDW12","OUT019",0.5
"FDX48","OUT027",0.5
"NCW05","OUT027",0.5
"FDX27","OUT017",0.5
"DRM37","OUT045",0.5
"FDA38","OUT045",0.5
"FDR36","OUT046",0.5
"FDZ45","OUT046",0.5
"FDG05","OUT017",0.5
"FDK28","OUT013",0.5
"FDV47","OUT045",0.5
"FDN21","OUT045",0.5
"FDP20","OUT027",0.5
"FDI35","OUT045",0.5
"DRY23","OUT013",0.5
"FDA56","OUT017",0.5
"FDB09","OUT013",0.5
"NCO26","OUT027",0.5
"FDQ49","OUT018",0.5
"FDI52","OUT027",0.5
"FDZ44","OUT027",0.5
"FDZ09","OUT018",0.5
"FDY03","OUT049",0.5
"NCG42","OUT017",0.5
"DRI13","OUT027",0.5
"FDQ32","OUT013",0.5
"FDW16","OUT035",0.5
"FDU27","OUT046",0.5
"FDR28","OUT010",0.5
"FDQ49","OUT010",0.5
"FDS37","OUT046",0.5
"FDW26","OUT018",0.5
"FDX12","OUT018",0.5
"NCP06","OUT013",0.5
"FDW45","OUT010",0.5
"NCN30","OUT049",0.5
"FDN24","OUT049",0.5
"NCL41","OUT027",0.5
"FDR02","OUT019",0.5
"FDD09","OUT010",0.5
"FDS33","OUT010",0.5
"FDU22","OUT045",0.5
"FDI53","OUT013",0.5
"DRH01","OUT049",0.5
"FDX32","OUT013",0.5
"NCP30","OUT018",0.5
"FDB60","OUT045",0.5
"FDB14","OUT049",0.5
"NCP02","OUT035",0.5
"FDJ10","OUT017",0.5
"FDG34","OUT046",0.5
"NCB18","OUT017",0.5
"FDM16","OUT049",0.5
"FDW25","OUT018",0.5
"FDB35","OUT010",0.5
"DRN11","OUT013",0.5
"FDF41","OUT019",0.5
"FDH16","OUT045",0.5
"NCQ50","OUT018",0.5
"DRH23","OUT018",0.5
"DRJ37","OUT013",0.5
"DRJ24","OUT027",0.5
"FDY16","OUT035",0.5
"FDQ27","OUT045",0.5
"FDZ33","OUT045",0.5
"FDF29","OUT045",0.5
"FDA08","OUT049",0.5
"FDG31","OUT046",0.5
"FDE34","OUT019",0.5
"NCR30","OUT027",0.5
"FDV33","OUT035",0.5
"DRZ24","OUT018",0.5
"NCL54","OUT035",0.5
"FDR12","OUT049",0.5
"NCC54","OUT046",0.5
"DRN59","OUT013",0.5
"FDX50","OUT019",0.5
"FDV31","OUT027",0.5
"NCA29","OUT027",0.5
"FDW60","OUT049",0.5
"FDX08","OUT017",0.5
"DRD49","OUT013",0.5
"FDD33","OUT046",0.5
"FDW35","OUT013",0.5
"FDJ36","OUT017",0.5
"FDV51","OUT035",0.5
"FDW36","OUT046",0.5
"FDH35","OUT046",0.5
"NCS30","OUT027",0.5
"FDN49","OUT017",0.5
"FDL08","OUT018",0.5
"FDI09","OUT013",0.5
"FDP19","OUT018",0.5
"FDU21","OUT010",0.5
"NCP41","OUT045",0.5
"FDY10","OUT013",0.5
"FDP12","OUT018",0.5
"NCN26","OUT049",0.5
"FDK44","OUT013",0.5
"FDC28","OUT049",0.5
"FDJ41","OUT027",0.5
"NCT29","OUT035",0.5
"NCH42","OUT019",0.5
"FDU60","OUT018",0.5
"FDS02","OUT045",0.5
"FDC51","OUT046",0.5
"FDU03","OUT013",0.5
"FDX39","OUT045",0.5
"NCY05","OUT010",0.5
"NCL06","OUT027",0.5
"FDD32","OUT035",0.5
"NCN41","OUT045",0.5
"NCX53","OUT049",0.5
"FDU57","OUT019",0.5
"FDQ23","OUT046",0.5
"FDQ52","OUT045",0.5
"FDC14","OUT045",0.5
"FDY09","OUT035",0.5
"FDQ28","OUT045",0.5
"FDV25","OUT046",0.5
"FDJ07","OUT035",0.5
"DRB25","OUT049",0.5
"FDK52","OUT019",0.5
"FDY52","OUT027",0.5
"FDB28","OUT046",0.5
"FDT36","OUT035",0.5
"FDV25","OUT017",0.5
"NCN07","OUT027",0.5
"FDC57","OUT017",0.5
"FDQ03","OUT018",0.5
"FDU23","OUT017",0.5
"NCX41","OUT035",0.5
"NCD06","OUT035",0.5
"FDW08","OUT045",0.5
"NCU29","OUT017",0.5
"NCE06","OUT013",0.5
"FDV52","OUT010",0.5
"FDB02","OUT017",0.5
"NCR18","OUT045",0.5
"FDK16","OUT049",0.5
"NCQ29","OUT010",0.5
"FDZ01","OUT019",0.5
"FDW27","OUT035",0.5
"FDD17","OUT018",0.5
"FDW39","OUT013",0.5
"DRH59","OUT045",0.5
"FDS52","OUT013",0.5
"FDU40","OUT027",0.5
"NCF54","OUT013",0.5
"FDH46","OUT045",0.5
"NCP14","OUT049",0.5
"FDH50","OUT049",0.5
"DRF15","OUT010",0.5
"FDV27","OUT027",0.5
"NCJ06","OUT049",0.5
"FDN02","OUT018",0.5
"FDQ51","OUT049",0.5
"FDQ07","OUT017",0.5
"FDS45","OUT049",0.5
"NCJ06","OUT045",0.5
"FDD36","OUT035",0.5
"FDY25","OUT045",0.5
"FDU52","OUT046",0.5
"DRK47","OUT017",0.5
"NCL30","OUT017",0.5
"FDN22","OUT035",0.5
"NCF30","OUT027",0.5
"FDK03","OUT035",0.5
"FDT45","OUT017",0.5
"NCC54","OUT027",0.5
"FDP08","OUT018",0.5
"FDU44","OUT046",0.5
"DRG39","OUT035",0.5
"FDU32","OUT049",0.5
"FDY27","OUT049",0.5
"NCP54","OUT013",0.5
"NCZ41","OUT049",0.5
"DRL49","OUT013",0.5
"FDI05","OUT018",0.5
"FDY56","OUT045",0.5
"DRC13","OUT013",0.5
"NCV29","OUT017",0.5
"FDR24","OUT049",0.5
"FDZ34","OUT018",0.5
"FDP37","OUT035",0.5
"FDX08","OUT027",0.5
"FDS57","OUT045",0.5
"NCG18","OUT049",0.5
"FDK25","OUT018",0.5
"FDH53","OUT049",0.5
"DRI59","OUT018",0.5
"FDA52","OUT046",0.5
"FDT20","OUT010",0.5
"FDE36","OUT019",0.5
"FDI24","OUT017",0.5
"FDB28","OUT018",0.5
"FDV11","OUT017",0.5
"FDP01","OUT046",0.5
"FDD34","OUT027",0.5
"FDJ50","OUT027",0.5
"FDZ44","OUT013",0.5
"DRO59","OUT035",0.5
"DRB48","OUT045",0.5
"FDR21","OUT018",0.5
"NCE42","OUT010",0.5
"FDO23","OUT046",0.5
"NCE30","OUT018",0.5
"FDQ22","OUT035",0.5
"FDY01","OUT045",0.5
"FDS08","OUT017",0.5
"FDG28","OUT018",0.5
"FDQ51","OUT018",0.5
"FDB05","OUT017",0.5
"FDO56","OUT049",0.5
"FDE02","OUT018",0.5
"FDN45","OUT017",0.5
"FDS09","OUT013",0.5
"NCA54","OUT018",0.5
"FDP09","OUT010",0.5
"FDC53","OUT045",0.5
"NCM55","OUT017",0.5
"FDL09","OUT018",0.5
"FDA11","OUT019",0.5
"FDA50","OUT045",0.5
"FDC23","OUT017",0.5
"FDE22","OUT049",0.5
"FDD23","OUT046",0.5
"NCA29","OUT049",0.5
"FDK38","OUT046",0.5
"DRC13","OUT046",0.5
"NCP43","OUT049",0.5
"FDX28","OUT049",0.5
"FDF08","OUT049",0.5
"FDZ33","OUT046",0.5
"FDD10","OUT049",0.5
"FDO58","OUT017",0.5
"FDI50","OUT017",0.5
"FDO58","OUT045",0.5
"FDX08","OUT013",0.5
"NCK17","OUT010",0.5
"FDF39","OUT035",0.5
"FDU45","OUT010",0.5
"NCJ18","OUT018",0.5
"DRC27","OUT019",0.5
"DRC25","OUT035",0.5
"FDU59","OUT035",0.5
"FDU28","OUT035",0.5
"NCP30","OUT046",0.5
"FDB39","OUT018",0.5
"FDE41","OUT013",0.5
"DRH11","OUT010",0.5
"FDA58","OUT045",0.5
"FDU50","OUT046",0.5
"FDM34","OUT013",0.5
"FDM44","OUT027",0.5
"FDR39","OUT045",0.5
"FDM25","OUT045",0.5
"FDQ49","OUT049",0.5
"DRH25","OUT018",0.5
"FDM09","OUT027",0.5
"FDL44","OUT019",0.5
"NCR42","OUT018",0.5
"DRL59","OUT046",0.5
"FDX43","OUT013",0.5
"DRK47","OUT010",0.5
"FDU48","OUT018",0.5
"FDY12","OUT045",0.5
"NCN43","OUT018",0.5
"NCM55","OUT018",0.5
"FDQ21","OUT027",0.5
"FDX13","OUT035",0.5
"NCK30","OUT027",0.5
"FDG20","OUT049",0.5
"DRG27","OUT017",0.5
"FDY14","OUT018",0.5
"FDP59","OUT035",0.5
"FDU60","OUT017",0.5
"NCC18","OUT019",0.5
"DRJ39","OUT017",0.5
"FDS07","OUT049",0.5
"FDM08","OUT027",0.5
"FDP51","OUT045",0.5
"FDU16","OUT035",0.5
"FDH12","OUT013",0.5
"DRE48","OUT010",0.5
"NCL42","OUT027",0.5
"FDR21","OUT045",0.5
"NCW29","OUT035",0.5
"FDO11","OUT013",0.5
"NCM31","OUT049",0.5
"FDV35","OUT019",0.5
"FDF58","OUT017",0.5
"NCE43","OUT049",0.5
"FDA02","OUT035",0.5
"DRL37","OUT010",0.5
"FDR24","OUT018",0.5
"FDW59","OUT049",0.5
"FDS22","OUT049",0.5
"FDW24","OUT017",0.5
"FDU24","OUT035",0.5
"FDA21","OUT027",0.5
"FDH58","OUT027",0.5
"FDW36","OUT018",0.5
"FDI45","OUT027",0.5
"FDU01","OUT018",0.5
"FDF35","OUT027",0.5
"FDU43","OUT019",0.5
"FDE24","OUT019",0.5
"FDK50","OUT049",0.5
"FDG31","OUT045",0.5
"FDC60","OUT045",0.5
"FDL36","OUT013",0.5
"FDP21","OUT013",0.5
"FDW16","OUT045",0.5
"FDX02","OUT017",0.5
"FDQ58","OUT027",0.5
"FDT51","OUT046",0.5
"FDD59","OUT049",0.5
"NCM42","OUT018",0.5
"FDA57","OUT018",0.5
"FDZ48","OUT035",0.5
"FDE46","OUT045",0.5
"NCZ30","OUT019",0.5
"FDB56","OUT017",0.5
"FDA25","OUT027",0.5
"FDD20","OUT013",0.5
"FDL25","OUT013",0.5
"NCO18","OUT049",0.5
"FDJ45","OUT017",0.5
"FDR12","OUT035",0.5
"NCF19","OUT010",0.5
"FDK25","OUT046",0.5
"NCR17","OUT046",0.5
"FDC52","OUT046",0.5
"NCA54","OUT017",0.5
"FDR45","OUT010",0.5
"NCM19","OUT049",0.5
"FDF39","OUT027",0.5
"FDX23","OUT049",0.5
"FDD58","OUT027",0.5
"FDX28","OUT013",0.5
"NCD31","OUT013",0.5
