"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDZ14","OUT018",1676.82434250711
"DRG49","OUT049",3880.44883442964
"NCG06","OUT045",3802.58983481777
"DRC36","OUT045",2646.31357496475
"FDV21","OUT019",-56.7718203438049
"FDB53","OUT046",2383.59750133914
"DRP47","OUT019",1899.31923864917
"FDA14","OUT013",2385.27535530886
"DRC24","OUT035",2631.89283650439
"FDW21","OUT018",1492.35636594084
"NCH29","OUT046",1652.08974702937
"FDU58","OUT013",3027.37346384133
"FDY27","OUT017",2953.87648507651
"FDV56","OUT035",1937.23601065424
"FDT59","OUT046",3636.31946687972
"FDB23","OUT046",3679.49365746703
"FDR49","OUT045",675.957737149126
"FDB03","OUT010",2114.85091711147
"FDN39","OUT045",2634.30077964339
"FDX02","OUT027",4946.03468687635
"FDQ16","OUT027",3132.02445626919
"FDU35","OUT018",1361.77468261708
"NCT29","OUT013",1835.10167894028
"FDZ27","OUT046",901.051371315616
"FDN57","OUT017",2443.82584848343
"FDA03","OUT018",2191.41563481606
"FDZ36","OUT045",2895.23759246931
"NCU05","OUT013",1313.14167340893
"FDT39","OUT018",2333.57227095879
"FDK60","OUT017",1665.08921570923
"FDZ25","OUT017",2807.66043611071
"FDG12","OUT046",1896.57363836838
"DRB01","OUT019",1114.82487276574
"NCC43","OUT027",5224.7593984521
"FDX13","OUT019",2022.26409010953
"FDM22","OUT049",1060.32936498206
"FDJ03","OUT027",2274.27985279933
"FDU14","OUT018",3579.37609500912
"FDB33","OUT010",1020.13778560862
"FDP27","OUT046",2928.57809642791
"FDO38","OUT010",-318.264344585568
"FDE28","OUT027",5032.27910342881
"FDO27","OUT035",1731.90767824168
"DRL23","OUT027",3097.07066048263
"FDS28","OUT046",1006.66411488833
"FDX24","OUT013",1550.9610864887
"FDZ02","OUT035",1805.77571212592
"FDL46","OUT045",1777.29513709319
"FDS60","OUT027",4227.58101388145
"NCO06","OUT017",674.123208367755
"FDO16","OUT035",1656.62472935882
"FDC60","OUT049",1624.69808636338
"FDA48","OUT018",3177.03093768827
"FDZ36","OUT027",4372.33575149251
"FDK27","OUT045",1808.74299738016
"FDW23","OUT018",431.653327247305
"FDM14","OUT018",1450.45987965553
"FDM14","OUT013",1726.86774731773
"FDW60","OUT018",2654.10940737069
"FDE21","OUT013",1836.61213389145
"NCM42","OUT035",1920.21751606009
"FDY59","OUT010",-45.2270919931728
"DRI49","OUT049",1334.23805587597
"FDT28","OUT019",600.440861301404
"FDQ22","OUT018",456.268083701701
"FDR60","OUT049",1297.79166972536
"FDC50","OUT019",-423.379278923361
"FDV24","OUT013",2553.21276832056
"DRF48","OUT010",1386.52021391131
"FDQ47","OUT046",658.986384975171
"DRN36","OUT049",1675.8470948118
"NCY06","OUT035",2056.65258283091
"FDE52","OUT035",1667.19086792729
"NCB54","OUT045",1835.12846099867
"NCF31","OUT035",2607.11448578612
"FDJ08","OUT027",4266.86156791957
"NCC07","OUT017",1784.91048514875
"NCD19","OUT027",2314.72755800757
"FDL46","OUT049",1976.50394448305
"FDM20","OUT045",3740.12704380974
"NCI06","OUT010",1162.6745550555
"DRM11","OUT035",4115.13357388339
"NCH07","OUT018",2193.82281178906
"FDS23","OUT013",2083.90392104559
"FDO49","OUT018",622.662885650596
"FDS35","OUT049",1177.69108007754
"DRK39","OUT045",1316.4256960933
"DRI39","OUT049",1050.80831135659
"FDV04","OUT017",2641.54977405331
"NCN14","OUT035",2941.81996595296
"FDH08","OUT013",3725.90484144182
"FDS20","OUT046",2870.46047900764
"FDV40","OUT049",1407.76436256306
"FDZ48","OUT010",120.896209181128
"FDS24","OUT027",2917.68730950407
"FDK44","OUT049",2801.81438323929
"FDS48","OUT045",2386.33213317741
"FDK26","OUT010",1439.72124081962
"FDD23","OUT045",2860.78422371293
"NCH54","OUT017",2613.50951803704
"NCP14","OUT010",9.71266172766401
"FDM60","OUT010",-879.032371790841
"FDV24","OUT017",2619.25092280195
"FDH08","OUT018",3400.87329076793
"FDS12","OUT027",3266.98180563213
"FDR39","OUT027",4226.38126280572
"FDP12","OUT027",2063.7046761086
"DRF60","OUT027",5048.52412869642
"FDC09","OUT035",1846.6262654443
"FDF50","OUT018",2859.18903305462
"FDG28","OUT035",3966.96036874947
"NCE19","OUT017",985.548642389133
"NCM53","OUT010",96.8537938736266
"NCN18","OUT049",1778.30446319581
"FDF32","OUT035",3157.51433204712
"FDF11","OUT013",3798.64989046022
"DRI59","OUT049",3652.2234573601
"NCG54","OUT035",2762.62792223135
"FDM44","OUT046",1643.10148042976
"FDT57","OUT018",3415.4873047588
"FDV24","OUT046",2546.77127534382
"FDI50","OUT019",1841.94612825196
"FDS09","OUT035",1059.07518515646
"NCC31","OUT027",3914.06547997551
"FDQ07","OUT019",1671.35228187232
"FDC22","OUT017",3061.36698459129
"FDZ56","OUT046",2718.23529417836
"FDZ40","OUT019",-896.801581744981
"FDS46","OUT027",3277.68852511472
"DRD24","OUT045",2235.89229334356
"FDV45","OUT017",2990.68124902223
"FDL26","OUT045",2439.77980265894
"FDA56","OUT018",1645.41065974472
"FDN27","OUT046",1913.25974160175
"FDM20","OUT049",3903.6827642856
"FDO16","OUT017",1570.37326282281
"FDL03","OUT035",3208.82264130462
"FDE58","OUT046",1850.26496411219
"FDI02","OUT027",3142.11311139779
"NCC55","OUT019",-1212.10907413853
"FDR03","OUT018",3146.81304716096
"FDB14","OUT017",1643.37210645686
"FDR45","OUT013",3733.90738335582
"NCN07","OUT017",2060.07898273987
"FDM51","OUT019",-145.29951316143
"FDT52","OUT027",5218.60609236496
"FDL26","OUT046",2515.71157356724
"NCZ42","OUT046",3722.5960396683
"DRI47","OUT019",556.900816959925
"FDW40","OUT013",2356.18031099027
"FDN34","OUT046",2728.10947667177
"FDS01","OUT035",2932.7747914007
"NCG55","OUT045",1701.07184694516
"FDC11","OUT035",1583.13077408746
"FDX35","OUT018",3466.2217658667
"NCB06","OUT046",2546.57051037993
"FDR09","OUT019",2087.32889777501
"FDC53","OUT017",1679.3522007698
"FDY45","OUT013",3928.60118872866
"FDA22","OUT010",1075.91734567413
"FDE02","OUT035",1649.40056856194
"FDW21","OUT045",1702.68089839185
"FDV34","OUT046",1313.96668485331
"FDS59","OUT049",1862.18645358561
"NCW17","OUT017",2035.2732716313
"NCK54","OUT046",1797.17877162629
"FDG17","OUT019",2050.32449614257
"FDG35","OUT017",2921.27342980206
"FDD08","OUT010",-903.747781226285
"NCO07","OUT017",3514.36447088054
"FDJ10","OUT010",735.218455202219
"FDW36","OUT017",1718.88985414391
"FDW21","OUT010",205.168856778552
"FDY19","OUT017",1967.7879777715
"DRE03","OUT013",905.958126822747
"NCC55","OUT049",717.535981850205
"FDH52","OUT010",-478.981816729979
"FDO09","OUT017",4059.76294497588
"FDU43","OUT045",3716.18225583231
"FDX09","OUT010",1138.7020608536
"FDH40","OUT019",-467.839242457996
"FDW58","OUT017",1823.56035245737
"FDC47","OUT017",3629.43493634323
"NCR41","OUT035",1682.18314324715
"DRG49","OUT035",3924.82919039456
"FDC52","OUT027",3942.19190222285
"FDY13","OUT046",1270.27011539579
"FDY35","OUT013",900.589559430457
"FDI35","OUT017",2896.78473167415
"NCU18","OUT049",2408.76392780872
"FDY33","OUT018",2267.36949514997
"FDC15","OUT027",3886.92364290728
"FDU01","OUT049",3065.62314143345
"NCU42","OUT046",2691.78016441591
"NCV29","OUT018",2457.42751842664
"NCY30","OUT017",2934.29453637863
"FDQ46","OUT049",1852.60124473639
"FDG58","OUT027",3901.60060851118
"FDK33","OUT017",3563.05163129705
"NCD07","OUT045",1688.15900070519
"NCX29","OUT027",3723.53069928272
"NCT42","OUT013",2520.80075654002
"DRN59","OUT035",921.760655029594
"FDI44","OUT035",1457.29994324371
"FDA45","OUT049",2861.99286248156
"FDP31","OUT045",1093.81934770312
"FDY01","OUT046",1757.65856476793
"FDT09","OUT018",1776.1458050557
"DRH03","OUT027",2932.58587064699
"FDA36","OUT018",2699.26047371086
"NCF31","OUT017",2554.95492992647
"FDG14","OUT049",2613.69111223255
"FDG28","OUT027",5229.10255214837
"FDU14","OUT049",3966.85558000095
"FDY47","OUT019",208.520213945121
"FDI56","OUT049",1593.173562131
"DRD01","OUT013",977.870235068961
"FDM22","OUT046",1003.57332307314
"FDH33","OUT013",708.158748276552
"DRZ24","OUT013",1829.38924089819
"NCQ38","OUT046",1678.79706395694
"FDO16","OUT027",2893.28707605612
"FDU07","OUT027",3835.49817037249
"NCB07","OUT013",2946.70243344215
"FDU48","OUT045",1936.86564656893
"NCM43","OUT045",2529.94929867277
"FDR31","OUT010",909.322064685864
"DRK49","OUT018",419.185282079173
"NCI30","OUT010",2172.58164508997
"DRD60","OUT017",2869.02642002886
"NCG19","OUT046",3637.59422770734
"FDH12","OUT035",1757.20352451383
"FDM32","OUT035",1723.7811902924
"FDM27","OUT035",2647.07161052333
"NCU53","OUT027",4108.80854748049
"NCQ18","OUT046",1519.77505657591
"FDS10","OUT013",2835.66060133808
"FDB33","OUT027",3979.64537008808
"FDI12","OUT013",1433.58661934292
"NCW42","OUT013",3519.47194173745
"NCC06","OUT018",1677.42790019274
"FDW02","OUT017",2202.91459916247
"NCD43","OUT017",1737.7792793609
"FDM57","OUT018",1099.74478907723
"FDA58","OUT017",3759.94366728122
"FDK56","OUT046",2837.83905177604
"FDP52","OUT045",3599.78233140121
"FDW20","OUT018",1661.49295144594
"FDS52","OUT049",1735.29738009706
"NCT29","OUT018",1506.67490349155
"NCL54","OUT013",2706.79417100486
"FDC05","OUT045",2914.80209714675
"FDF34","OUT035",3202.83294883042
"FDP03","OUT027",3459.06529413293
"FDD32","OUT010",-138.971695253945
"FDZ10","OUT045",1880.5609912473
"FDZ40","OUT035",1088.08571953368
"FDD51","OUT018",441.844802675949
"NCY30","OUT019",983.627569225774
"FDP58","OUT017",3491.75030560359
"FDV49","OUT017",4089.43119409036
"FDY24","OUT019",-868.647436779913
"NCO55","OUT017",1709.25937654091
"FDR13","OUT017",1942.0639330109
"FDS51","OUT017",1159.16519851314
"FDP26","OUT045",1567.19314096744
"NCB54","OUT027",3334.19031251108
"FDF32","OUT017",3073.97311032901
"FDN31","OUT018",2601.34507138174
"DRM48","OUT017",668.679039613866
"FDN20","OUT049",2825.92846469121
"DRL01","OUT046",3687.4422855182
"FDV56","OUT049",1866.36944678449
"DRH13","OUT027",3089.47645059686
"FDA03","OUT017",2563.79489911559
"FDF47","OUT027",4962.29183209278
"FDX32","OUT046",2442.26615651438
"FDX57","OUT049",1707.0422599916
"NCA30","OUT045",2777.99862224258
"FDO49","OUT013",926.129563823301
"FDL04","OUT019",-207.488313243436
"DRM48","OUT035",751.145652232867
"FDR16","OUT013",3544.40926281619
"NCC19","OUT018",2658.77086973344
"NCE42","OUT045",3639.35773276177
"FDY24","OUT017",1128.97636921753
"FDH19","OUT049",2893.78739485306
"FDJ46","OUT013",2731.87942105127
"FDN45","OUT010",1924.35710141435
"FDY08","OUT035",2469.61789763638
"FDZ37","OUT035",1644.79212440323
"NCT30","OUT045",696.269874264139
"DRY23","OUT018",417.724194400028
"NCZ30","OUT018",1626.87063408234
"FDC44","OUT018",1419.53637790627
"FDB45","OUT035",1891.67254963598
"FDY04","OUT013",2672.42885654506
"FDM27","OUT046",2432.52611234841
"FDZ43","OUT017",3870.8995469797
"FDT39","OUT019",794.826769485186
"NCC06","OUT019",112.750404487916
"FDL15","OUT027",3916.03762428333
"FDL57","OUT017",4022.92972425761
"FDU08","OUT046",1617.53824991653
"FDK40","OUT017",4144.68420160501
"FDQ12","OUT010",2012.89622981962
"FDS48","OUT017",2558.05557942991
"FDP09","OUT045",3390.10375330596
"FDW21","OUT049",1855.47135653537
"FDY25","OUT035",2951.80201655744
"DRE13","OUT017",1542.10897472509
"FDV43","OUT019",-1081.70356252496
"FDD22","OUT045",1636.21393761566
"FDM46","OUT019",-405.624858295015
"NCO30","OUT010",1283.19004761974
"FDM25","OUT046",2780.65005043329
"NCN41","OUT049",1956.40798337604
"FDU24","OUT045",1465.49678602575
"FDZ50","OUT046",2874.41282732883
"FDP45","OUT013",3912.2358234198
"NCM54","OUT045",1826.93780224313
"FDW10","OUT019",933.886447577403
"FDP20","OUT017",2084.72825729673
"FDK32","OUT046",2533.61043095386
"FDN52","OUT049",1523.82204423093
"FDM58","OUT045",1693.94363465881
"FDZ46","OUT027",3152.10359376837
"NCA18","OUT018",1488.0300233219
"FDD35","OUT046",1889.57506626513
"NCK31","OUT035",984.622401030624
"FDI40","OUT027",2977.33277783942
"FDT50","OUT019",-223.449115735274
"NCT06","OUT046",2619.18390667862
"FDT31","OUT035",3099.3601018303
"FDT45","OUT049",1027.76426807303
"FDT13","OUT045",2805.64287240664
"FDO50","OUT045",1388.44062989308
"NCU18","OUT010",701.953947300817
"NCR54","OUT049",3004.28412595853
"NCO18","OUT018",2461.24160822756
"FDU09","OUT045",939.795845875464
"FDT13","OUT018",2602.36435271688
"FDE09","OUT046",1809.65468743225
"NCK53","OUT019",-257.003416146623
"FDG45","OUT049",3548.74918959237
"DRH15","OUT035",886.931792521027
"FDO21","OUT019",1793.96958413813
"FDD14","OUT027",4176.07733393988
"FDC09","OUT046",1713.67789574323
"FDH45","OUT027",2182.2353551531
"FDV32","OUT046",1125.32418612817
"FDG12","OUT035",2108.64537636421
"FDS32","OUT013",2430.84593478969
"NCL55","OUT018",3513.65178547755
"DRE01","OUT035",3817.60344793084
"DRE15","OUT049",1386.32401981777
"NCL42","OUT045",3717.95234329572
"FDP31","OUT013",1162.66789564208
"FDN33","OUT018",1288.74567631795
"FDZ59","OUT046",2707.27990912164
"FDE45","OUT010",1188.39819698465
"FDJ07","OUT013",1920.49614253987
"FDQ45","OUT018",2630.88561686255
"FDM33","OUT027",4870.18305330365
"FDO15","OUT010",-216.178510884544
"FDM46","OUT013",1485.63461409705
"FDR03","OUT045",3353.43483783569
"FDY49","OUT018",2423.61628602439
"FDQ60","OUT045",1829.48914124872
"FDW10","OUT049",2890.26426463189
"FDO51","OUT049",970.275304733189
"FDJ40","OUT018",1449.16797542826
"FDS20","OUT018",2560.55619306898
"FDU45","OUT013",1817.16763435385
"FDV02","OUT035",2833.6932980962
"FDN09","OUT046",3767.47911292346
"NCM55","OUT027",4219.29800381745
"FDN23","OUT018",2205.15036397278
"FDY31","OUT010",901.645890266786
"FDW03","OUT010",252.931168588109
"FDD14","OUT046",2817.96145139819
"FDV23","OUT017",1974.56074685342
"DRI03","OUT045",2758.73778361712
"FDN13","OUT035",1717.91966028551
"FDF45","OUT027",2529.02090408714
"FDU46","OUT035",1639.58858580872
"FDB57","OUT049",3744.25615463018
"FDV12","OUT049",1728.21020002388
"FDQ58","OUT013",2547.23117426819
"NCA18","OUT017",1845.51884469329
"FDH52","OUT049",1180.51873404535
"FDM24","OUT018",2266.88608603746
"NCP43","OUT027",4195.89317137037
"NCO18","OUT019",900.041966030738
"FDM32","OUT017",1626.91856703346
"NCL07","OUT017",738.96522689489
"FDK03","OUT013",3909.90504048052
"FDP59","OUT017",1817.6870157415
"FDQ24","OUT049",3919.45072230418
"FDQ16","OUT018",1475.41250956225
"FDU44","OUT013",2625.41672379862
"FDH28","OUT010",-919.115988543213
"FDV28","OUT019",-1254.51937403208
"FDM22","OUT045",896.276399522816
"FDR56","OUT046",3005.13170539555
"FDV39","OUT049",3113.14715939542
"FDU37","OUT019",-517.844496914899
"FDQ11","OUT010",2473.65334351344
"FDX02","OUT045",3479.19753350148
"NCS42","OUT018",1183.19984499907
"FDY57","OUT027",2968.62225831733
"FDB21","OUT049",3847.34994376345
"FDE28","OUT017",3701.5589346157
"FDQ55","OUT017",1916.70763357354
"FDA48","OUT049",3587.27267339564
"FDZ19","OUT045",2712.6773088978
"NCC43","OUT045",3772.64734133263
"NCV18","OUT046",1355.84034304604
"NCA42","OUT018",2307.02197566593
"FDY45","OUT046",3940.0186984948
"NCC30","OUT045",2687.74649331116
"FDM57","OUT013",1432.48731841416
"FDL09","OUT010",1043.10226468608
"FDB09","OUT027",3310.61083654219
"FDT44","OUT035",1968.54155872383
"NCT06","OUT027",3991.46169639764
"FDX26","OUT049",2931.34804781512
"FDK32","OUT013",2439.81443363583
"DRA12","OUT046",2350.0686337042
"FDO46","OUT010",1366.95002379108
"FDE52","OUT013",1494.81332742761
"NCH42","OUT045",3583.82137372221
"FDV08","OUT035",932.076122502382
"FDB47","OUT018",3131.31800503022
"FDC28","OUT010",150.225400475534
"FDD22","OUT046",1754.42035447931
"FDS07","OUT027",3153.20848155826
"DRI13","OUT045",3384.71795002548
"FDG32","OUT018",3228.80839644562
"FDU14","OUT017",3956.18832105224
"FDD28","OUT019",-846.704321148357
"NCP41","OUT017",1801.12280044048
"FDS08","OUT049",2944.8789010456
"FDX47","OUT045",2590.29200914769
"FDC53","OUT019",-181.073691585289
"FDQ19","OUT035",4012.78971201265
"FDL14","OUT045",2505.64195658899
"FDM33","OUT019",1616.14469215418
"FDA51","OUT045",1694.87623717383
"FDZ27","OUT018",608.565931636094
"FDT04","OUT046",711.827581870163
"DRC13","OUT049",2046.16012384438
"FDR16","OUT027",4949.45100679444
"FDQ03","OUT027",5108.06555221392
"FDE38","OUT035",2874.53101307362
"DRH23","OUT027",2275.11217575146
"FDT11","OUT019",1209.46081866729
"FDD09","OUT035",2958.8791941077
"FDR40","OUT045",1348.36431442652
"FDX07","OUT017",3015.58783939031
"FDR07","OUT035",1768.0806906803
"FDA51","OUT017",1871.7974453825
"FDT59","OUT019",1824.44488562938
"FDF20","OUT017",3061.08844939732
"FDR13","OUT045",1755.04000346722
"FDY26","OUT049",3609.4840702354
"FDW04","OUT017",2095.607365217
"FDK52","OUT017",3667.7478045108
"FDN60","OUT049",2597.05325880388
"FDM09","OUT019",849.644691557905
"FDP46","OUT049",1522.93043210526
"FDB50","OUT019",-630.800108782231
"NCQ29","OUT049",3951.66126046764
"FDP16","OUT027",5199.64814231127
"FDX33","OUT018",2304.20127082415
"FDP07","OUT010",1368.49100516695
"FDN22","OUT046",3868.70500978716
"FDF39","OUT049",4120.24709470135
"FDS21","OUT017",1241.15899253854
"NCM42","OUT013",1758.54782739065
"FDK50","OUT019",821.121654841392
"DRF13","OUT027",3781.05677368647
"FDH35","OUT018",2339.03903480132
"FDP60","OUT018",1313.95074228729
"DRJ49","OUT027",3411.32147445594
"NCT42","OUT019",679.555110813612
"FDE38","OUT049",2823.67906675925
"FDI04","OUT049",3111.27162471059
"NCH54","OUT045",2407.61173661528
"FDT56","OUT049",1132.87895654815
"DRD15","OUT018",3339.96059476374
"FDV58","OUT013",2968.0965748416
"FDP21","OUT049",3072.40507694251
"FDH05","OUT013",3666.91473487778
"FDR10","OUT027",4016.18554882585
"NCP06","OUT045",2388.33334177252
"FDF33","OUT049",1833.61043593471
"DRK37","OUT013",3013.06717280442
"DRH49","OUT045",1345.87685610993
"FDT58","OUT013",2659.55755989216
"FDD41","OUT018",1433.41630842108
"FDP40","OUT018",1637.18276906311
"FDM51","OUT027",3067.31218027549
"FDO45","OUT010",-138.788269110107
"FDW33","OUT010",37.4964899259164
"FDY24","OUT045",948.81104774873
"FDB10","OUT010",2089.8956837583
"FDM40","OUT035",2433.35910527948
"NCI06","OUT017",2852.04487308726
"FDW12","OUT019",612.903029534498
"FDX48","OUT027",3958.83515581961
"NCW05","OUT027",3037.48770950839
"FDX27","OUT017",1690.90274165747
"DRM37","OUT045",2856.02757657903
"FDA38","OUT045",3783.13465818625
"FDR36","OUT046",743.522816690538
"FDZ45","OUT046",2998.91053413998
"FDG05","OUT017",2642.77635937782
"FDK28","OUT013",4034.02802073529
"FDV47","OUT045",1358.37654649507
"FDN21","OUT045",2501.12775276875
"FDP20","OUT027",3429.07241303678
"FDI35","OUT045",2732.15860710586
"DRY23","OUT013",626.10327715938
"FDA56","OUT017",2014.14809295113
"FDB09","OUT013",1912.66257644797
"NCO26","OUT027",3202.05666440893
"FDQ49","OUT018",2340.73803301331
"FDI52","OUT027",3260.47611191859
"FDZ44","OUT027",3252.10813846329
"FDZ09","OUT018",2310.82736306329
"FDY03","OUT049",1913.03686504992
"NCG42","OUT017",2058.48631993092
"DRI13","OUT027",4867.64646084679
"FDQ32","OUT013",2001.84737453046
"FDW16","OUT035",1686.62169118353
"FDU27","OUT046",869.460790129961
"FDR28","OUT010",1051.31175901769
"FDQ49","OUT010",1049.82738752444
"FDS37","OUT046",1856.70736610956
"FDW26","OUT018",3240.37959508173
"FDX12","OUT018",3519.30720575078
"NCP06","OUT013",2495.79379280719
"FDW45","OUT010",825.76515851567
"NCN30","OUT049",1620.34272636342
"FDN24","OUT049",975.461008539615
"NCL41","OUT027",1932.91297952411
"FDR02","OUT019",-69.3691700025995
"FDD09","OUT010",1236.55830184361
"FDS33","OUT010",-106.845813634305
"FDU22","OUT045",1727.26698963073
"FDI53","OUT013",2609.38876302923
"DRH01","OUT049",2796.20494122269
"FDX32","OUT013",2400.74264667998
"NCP30","OUT018",481.470449173444
"FDB60","OUT045",2914.88830864256
"FDB14","OUT049",1665.50221842105
"NCP02","OUT035",1147.08664734449
"FDJ10","OUT017",2542.3277416955
"FDG34","OUT046",1783.49639325558
"NCB18","OUT017",1542.10158817566
"FDM16","OUT049",1413.51218151085
"FDW25","OUT018",1215.47220416817
"FDB35","OUT010",-102.006392529364
"DRN11","OUT013",2322.48742685367
"FDF41","OUT019",1884.95907712317
"FDH16","OUT045",1353.11142892597
"NCQ50","OUT018",3142.99882030118
"DRH23","OUT018",597.149105584262
"DRJ37","OUT013",2446.00529152291
"DRJ24","OUT027",4163.5558996708
"FDY16","OUT035",3008.90001669327
"FDQ27","OUT045",1754.09439601368
"FDZ33","OUT045",2322.19930623474
"FDF29","OUT045",1957.22328791082
"FDA08","OUT049",2743.83677941051
"FDG31","OUT046",1125.93108504195
"FDE34","OUT019",1042.45956536106
"NCR30","OUT027",2657.17200362319
"FDV33","OUT035",4131.58859425814
"DRZ24","OUT018",1550.54262557331
"NCL54","OUT035",2805.3592458416
"FDR12","OUT049",2849.04843102437
"NCC54","OUT046",3711.7968480351
"DRN59","OUT013",793.060088090832
"FDX50","OUT019",-77.4790412628497
"FDV31","OUT027",4152.51958831242
"NCA29","OUT027",4085.45239355187
"FDW60","OUT049",3026.84662327932
"FDX08","OUT017",2927.12026458753
"DRD49","OUT013",3609.79781726419
"FDD33","OUT046",3615.85016786751
"FDW35","OUT013",783.461258004418
"FDJ36","OUT017",1703.80166524238
"FDV51","OUT035",2813.97031751615
"FDW36","OUT046",1677.91940966059
"FDH35","OUT046",2654.71920379651
"NCS30","OUT027",3400.29788740299
"FDN49","OUT017",806.079738726483
"FDL08","OUT018",3516.25708201004
"FDI09","OUT013",3788.49583868
"FDP19","OUT018",1606.65007189743
"FDU21","OUT010",-1016.89967259804
"NCP41","OUT045",1612.80499407479
"FDY10","OUT013",1788.34762668522
"FDP12","OUT018",381.166650595563
"NCN26","OUT049",1871.06412385475
"FDK44","OUT013",2690.10134446341
"FDC28","OUT049",1831.9353767387
"FDJ41","OUT027",5447.03642955281
"NCT29","OUT035",1985.7239542551
"NCH42","OUT019",1810.31491460115
"FDU60","OUT018",2429.54523443318
"FDS02","OUT045",2858.63845708477
"FDC51","OUT046",1970.38890395953
"FDU03","OUT013",2886.08566817305
"FDX39","OUT045",3387.67572976877
"NCY05","OUT010",-991.974822894954
"NCL06","OUT027",5278.17029661642
"FDD32","OUT035",1560.78266303437
"NCN41","OUT045",1778.82741969693
"NCX53","OUT049",2480.85743738313
"FDU57","OUT019",636.059663035323
"FDQ23","OUT046",1752.52256745405
"FDQ52","OUT045",3705.33884202204
"FDC14","OUT045",676.572266431511
"FDY09","OUT035",2919.35578245002
"FDQ28","OUT045",2468.61292188409
"FDV25","OUT046",3605.8459888034
"FDJ07","OUT035",2026.68137716319
"DRB25","OUT049",1719.20372870186
"FDK52","OUT019",1715.08336815564
"FDY52","OUT027",2543.91646789125
"FDB28","OUT046",3063.3055310539
"FDT36","OUT035",734.632782059108
"FDV25","OUT017",3718.37858599598
"NCN07","OUT027",3371.25325447845
"FDC57","OUT017",3113.89064071315
"FDQ03","OUT018",3434.38059535922
"FDU23","OUT017",2755.52986209798
"NCX41","OUT035",3591.0095030368
"NCD06","OUT035",896.157362077748
"FDW08","OUT045",1518.14776480386
"NCU29","OUT017",2499.57101162753
"NCE06","OUT013",2629.64231931959
"FDV52","OUT010",242.43792558788
"FDB02","OUT017",2897.59078888548
"NCR18","OUT045",680.710141106984
"FDK16","OUT049",1588.84670519294
"NCQ29","OUT010",2233.46419588498
"FDZ01","OUT019",-106.885529490569
"FDW27","OUT035",2765.79995982958
"FDD17","OUT018",3473.61976364899
"FDW39","OUT013",2896.19815063382
"DRH59","OUT045",1107.24455652602
"FDS52","OUT013",1668.16018134637
"FDU40","OUT027",4406.87584040927
"NCF54","OUT013",2721.15335412077
"FDH46","OUT045",1649.00616734813
"NCP14","OUT049",1691.76760221967
"FDH50","OUT049",2926.24751914974
